Order/PO Number,External ID,Model Number,ASIN,Merchant Sku,Title,List Price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor Code,Fulfillment Center,Consolidation ID,Condition,Order Date,Is Back Order,Freight Terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency Code,External Id Type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio
12B8Z1EC,655258853412,K7575-F2060,B076HD56KX,,"HomePop Parsons Classic Upholstered Accent Dining Chair with Curved Top, Set of 2, Grey Stripe",$189.99,4%,$182.32,2,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$79.71,0%,$79.71,46,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854853,K7703-A837,B079RYHF7T,,"HomePop Round Upholstered Storage Ottoman, Navy Floral",$112.99,14%,$97.24,3,3,3,0,3,27-Sep-2021,01-Oct-2021,Ship,24-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854280,K6859-A832,B079S77RC5,,"HomePop by Kinfine Fabric Upholstered Chair - Barrel Shaped Accent Chair, Grey Medallion",$162.23,0%,$162.23,3,3,3,0,3,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854860,K7703-F1147,B079S8Y9MZ,,"HomePop Round Upholstered Storage Ottoman, Black Geo",$112.99,17%,$93.66,2,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854839,K7401-F2267,B079SCK5W9,,"HomePop Modern Square Metal X-Base Ottoman, Onyx",$89.99,29%,$64.31,6,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258849279,K6499-B229,B079SFGYPY,,"HomePop Velvet Swoop Arm Accent Chair, Dark Gray",$199.99,22%,$155.34,6,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258849866,K6380-F2164,B07BQBPNGH,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Tan",$229.99,22%,$179.51,3,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258845981,K7575-A793,B07BQKW7PD,,"HomePop Parsons Classic Upholstered Accent Dining Chair with Curved Top, Set of 2, Suri Brown",$249.99,40%,$149.85,1,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258849996,K7446-F2178,B07BW12LRP,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Linen",$99.99,14%,$85.99,6,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854914,K7342-F2267,B07BWH73KV,,"HomePop Square Storage Ottoman with Lift Off Lid, Onyx",$79.99,8%,$73.88,12,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258849491,K6858.24-A794,B07BYHB8TR,,"HomePop by Kinfine Fabric Upholstered Counter Height Barstool - 24-inch, Blue and Tan Jacobean",$139.99,15%,$118.82,4,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258849262,K6499-B228,B07BYK1C5C,,"HomePop Velvet Swoop Arm Accent Chair, Dark Green",$199.99,18%,$163.52,46,46,46,0,48,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853153,K6908-F2244,B07C43QR1Z,,"HomePop Modern Swoop Arm Accent Chair, Gray Leaf",$199.99,20%,$159.91,7,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258856284,K7716-F2297,B07C6CZB3H,,"HomePop Round Tweed Storage Ottoman, Light Gray Tweed",$89.99,14%,$77.59,7,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258856291,K7716-F2298,B07C6DCZ72,,"HomePop Round Tweed Storage Ottoman, Teal Tweed",$89.99,18%,$73.71,40,40,40,0,40,27-Sep-2021,01-Oct-2021,Ship,31-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258856116,K6805-A750,B07C6DF8NM,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Suri Blue",$219.99,14%,$188.49,2,2,2,0,2,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258856413,K6138-F2207,B07C6F2G76,,"HomePop Ainsley Linen Button Tufted Storage Bench with Hinged Lid, Tan",$169.99,23%,$131.08,8,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258855737,K6499-F2208,B07C6JVPLP,,"HomePop Swoop Arm Accent Chair, Dark Charcoal",$199.99,28%,$143.44,2,2,2,0,0,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258856161,N6354-E074,B07CCGLSSQ,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Dark Brown Faux Leather",$137.36,0%,$137.36,8,8,8,0,8,27-Sep-2021,01-Oct-2021,Ship,27-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258854716,K7651.24-F2261,B07D11DH3L,,"HomePop Backless Metal Frame Barstool, 24-inch, Wicker Grey",$89.99,11%,$79.71,1,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258849125,K7579-B238,B07D49QF64,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Purple",$129.99,23%,$99.64,1,1,1,0,1,27-Sep-2021,01-Oct-2021,Ship,21-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853627,K7401-A825,B07DPQQPTP,,"HomePop Modern Square Metal X-Base Ottoman, Gray lattice",$89.99,29%,$64.31,4,4,4,0,4,27-Sep-2021,01-Oct-2021,Ship,25-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258852156,K7501-B227,B07DPR299T,,"HomePop Faux Fur Square Stool with Wood Legs, White",$99.99,14%,$85.84,1,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853597,K7225-B250,B07DPRR6SV,,"HomePop Faux Fur Square Stool with Metal Legs, Black",$89.99,15%,$76.45,1,1,1,0,1,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853672,K6171-F2250,B07DPSGG9Y,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Indigo",$130.99,44%,$72.81,9,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$79.71,0%,$79.71,16,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258852149,K7478-F2232,B07DPV18JS,,"HomePop Mid Mod Oval Decorative Ottoman with Wood Legs, Ash Grey",$89.99,14%,$77.26,7,7,7,0,7,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853726,K7342-F2236,B07DQ82GJB,,"HomePop Square Storage Ottoman with Lift Off Lid, Natural Windowpane",$79.99,8%,$73.88,2,2,2,0,2,27-Sep-2021,01-Oct-2021,Ship,20-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853658,K6171-F2248,B07DY7VPDS,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Teal",$130.99,44%,$72.81,2,2,2,0,2,27-Sep-2021,01-Oct-2021,Ship,27-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258857564,N8264-F2207,B07FZN5N9H,,"HomePop Large Button Tufted Round Storage Ottoman, Light Tan",$109.99,15%,$93.66,1,1,1,0,1,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258857526,N8264-E697,B07FZPQ2KY,,"HomePop Large Button Tufted Round Storage Ottoman, Brown Faux Leather",$93.66,0%,$93.66,21,21,21,0,21,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258857557,N8264-F2206,B07FZPQV38,,"HomePop Large Button Tufted Round Storage Ottoman, Light Blue",$109.99,15%,$93.66,16,16,16,0,16,27-Sep-2021,01-Oct-2021,Ship,01-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258853146,K6499-A823,B07P1DF5R4,,"HomePop Swoop Arm Accent Chair, Blue Trellis",$199.99,25%,$150.62,18,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258860199,N8264-YDQY-2,B07WS3RZKK,,"HomePop Storage Ottoman, Light Brown",$124.58,21%,$98.78,18,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258859957,K1401.24-YDQY-2,B08N5GF8RK,,"HomePop by Kinfine Fabric Upholstered Parsons Leatherette Counter Height Barstool Chair - 29-Inch, Distressed Brown Faux Leather",$161.99,45%,$89.88,3,3,3,0,3,27-Sep-2021,01-Oct-2021,Ship,24-Oct-2021,AC - Accepted: In stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
12B8Z1EC,655258862001,N8264-F1399,B091Q9ZQR5,,HomePop Button Tufted Round Storage Ottoman - Tan Woven,$77.00,0%,$77.00,6,0,0,0,0,27-Sep-2021,01-Oct-2021,Ship,27-Sep-2021,OS - Cancelled: Out of stock,,KINEB,STL4,,Confirmed,27-Sep-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258828243,K6171-B204,B00J8VMV9A,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Purple",$124.99,48%,$64.43,10,10,10,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258834930,K6813-F2031,B00R55VLAG,,"HomePop Upholstered Chunky Textured Tufted Storage Ottoman with Hinged Lid, Gray",$202.99,46%,$109.02,1,1,1,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258834527,N8264-B119,B016YSU2SG,,"HomePop Large Button Tufted Round Storage Ottoman, Berry",$109.99,31%,$76.18,2,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258839522,K6908-F1540,B06ZYXMKMR,,"HomePop Modern Swoop Arm Accent Chair, Gray Geomtric, Medium",$210.99,24%,$160.32,2,2,2,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258851043,K7342-F2067,B073QLTSN3,,"HomePop Square Storage Ottoman with Lift Off Lid, Cream",$70.36,0%,$70.36,2,2,2,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$142.99,44%,$79.71,3,3,3,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$141.99,34%,$93.66,1,1,1,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258854891,K7703-F2273,B07BQR44QS,,"HomePop Round Upholstered Storage Ottoman, Teal Linen",$112.99,17%,$93.66,1,1,1,0,0,30-Oct-2021,06-Nov-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258855720,K6499-F2207,B07C62ZNHG,,"HomePop Swoop Arm Accent Chair, Tan",$163.52,0%,$163.52,1,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258856284,K7716-F2297,B07C6CZB3H,,"HomePop Round Tweed Storage Ottoman, Light Gray Tweed",$89.99,14%,$77.59,1,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
13DIPAID,655258857557,N8264-F2206,B07FZPQV38,,"HomePop Large Button Tufted Round Storage Ottoman, Light Blue",$109.99,15%,$93.66,3,0,0,0,0,30-Oct-2021,06-Nov-2021,Ship,30-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BOS7,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258834923,K6813-F1570,B00R56P7Q4,,"HomePop Upholstered Chunky Textured Tufted Storage Ottoman with Hinged Lid, Blue",$199.99,34%,$132.87,12,12,12,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258839577,K1136-#44,B06ZZHNJM7,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Red Toile",$204.99,63%,$76.64,10,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258839256,K7378-F1374,B071NTNKB9,,"HomePop Large Storage Ottoman Bench with Lift Off Lid, Teal",$185.97,0%,$185.97,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258848524,K6211-B229,B075849CKB,,"HomePop Velvet Tufted Storage Bench Settee with Hinged Lid, Dark Grey",$229.99,13%,$200.39,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258854327,K6908-F2264,B079S749DL,,"HomePop Modern Swoop Arm Accent Chair, Indigo",$295.99,45%,$163.11,4,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258854648,K7700-F2280,B079SBCCNN,,"HomePop Dinah Modern Dining Chair, Set of 2, Navy",$239.99,19%,$193.58,6,6,6,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258855478,K7395-F2288,B07NY9Y831,,"HomePop Rimo Upholstered Armed Storage Bench with Pillows, Teal Linen",$229.99,11%,$203.97,3,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
15RXS1QG,655258843192,K7395-F2133,B07PBDG2YN,,"HomePop Rimo Upholstered Armed Storage Bench with Pillows, Navy",$203.97,0%,$203.97,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,CMH6,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258827208,K6380-F1326,B00FAQKHSO,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Natural Linen",$255.99,38%,$157.99,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258828205,K6171-B119,B00J8VMUP0,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Burgundy",$139.99,45%,$76.64,6,6,6,0,0,01-Nov-2021,05-Nov-2021,Ship,02-Nov-2021,AC - Accepted: In stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258822715,K1136-F975,B071XZ2VQ6,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Brown Sage Leaf",$96.74,21%,$76.64,2,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258839645,K6805-F2088,B071Y7Q1YD,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Dark Blue",$156.99,51%,$76.64,2,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$153.99,48%,$79.71,17,17,17,0,0,01-Nov-2021,05-Nov-2021,Ship,25-Dec-2021,AC - Accepted: In stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$125.99,37%,$79.71,1,1,1,0,0,01-Nov-2021,05-Nov-2021,Ship,20-Dec-2021,AC - Accepted: In stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258857557,N8264-F2206,B07FZPQV38,,"HomePop Large Button Tufted Round Storage Ottoman, Light Blue",$109.99,15%,$93.66,17,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16JXIOXM,655258859377,,B07Q9GCSCL,,"Spatial Order Kaufmann Modern Large Storage Bench, Navy",$129.99,37%,$81.75,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,GSO1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258834527,N8264-B119,B016YSU2SG,,"HomePop Large Button Tufted Round Storage Ottoman, Berry",$109.99,31%,$76.18,2,2,2,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258839522,K6908-F1540,B06ZYXMKMR,,"HomePop Modern Swoop Arm Accent Chair, Gray Geomtric, Medium",$210.99,24%,$160.32,1,1,1,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258839447,K6499-B122,B071XPKWTQ,,"HomePop Velvet Swoop Arm Accent Chair, Teal",$219.99,45%,$122.00,2,2,2,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258851043,K7342-F2067,B073QLTSN3,,"HomePop Square Storage Ottoman with Lift Off Lid, Cream",$70.36,0%,$70.36,1,1,1,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258845950,K6805-A793,B07583RPSL,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Taupe and Cream Medallion",$249.99,28%,$179.51,2,2,2,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$141.99,34%,$93.66,2,2,2,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258855720,K6499-F2207,B07C62ZNHG,,"HomePop Swoop Arm Accent Chair, Tan",$163.52,0%,$163.52,2,2,2,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
16PULHAR,655258855065,K6384NP-F2262,B07D55RLNX,,"HomePop Large Upholstered Rectangular Storage Ottoman Bench with Hinged Lid, Black Buffalo Plaid",$169.99,23%,$131.12,2,2,2,0,0,27-Nov-2021,04-Dec-2021,Ship,27-Nov-2021,AC - Accepted: In stock,,KINEB,TPA3,,Confirmed,24-Jun-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
